link;scrapeado
/Restaurant_Review-g294074-d17574604-Reviews-Segafredo_Zanetti_Expresso-Bogota.html;False
/Restaurant_Review-g294074-d17577352-Reviews-Jugo_de_Cana-Bogota.html;False
/Restaurant_Review-g294074-d17581729-Reviews-Voodoo-Bogota.html;False
/Restaurant_Review-g294074-d17593055-Reviews-La_Casa_de_las_Sopas-Bogota.html;False
/Restaurant_Review-g294074-d17593458-Reviews-Terraza_Rock_Bar_by_Cafe_Semilla-Bogota.html;False
/Restaurant_Review-g294074-d17593929-Reviews-Criollo-Bogota.html;False
/Restaurant_Review-g294074-d17599464-Reviews-Cafe_La_Vereda-Bogota.html;False
/Restaurant_Review-g294074-d17601537-Reviews-Roll_s-Bogota.html;False
/Restaurant_Review-g294074-d17601705-Reviews-Chick_Broaster-Bogota.html;False
/Restaurant_Review-g294074-d17604143-Reviews-Eva_Costilla-Bogota.html;False
/Restaurant_Review-g294074-d17605776-Reviews-Hacienda_Daiva-Bogota.html;False
/Restaurant_Review-g294074-d17614190-Reviews-Jugomania_Modelo-Bogota.html;False
/Restaurant_Review-g294074-d17615020-Reviews-Molla_Grill-Bogota.html;False
/Restaurant_Review-g294074-d17615303-Reviews-Poutine_And_Poutine-Bogota.html;False
/Restaurant_Review-g294074-d17620940-Reviews-La_Quinta_Copa-Bogota.html;False
/Restaurant_Review-g294074-d17621622-Reviews-Mister_Floyd-Bogota.html;False
/Restaurant_Review-g294074-d17621897-Reviews-Asados_Don_Pedro-Bogota.html;False
/Restaurant_Review-g294074-d17622882-Reviews-KOD_Burger-Bogota.html;False
/Restaurant_Review-g294074-d17627433-Reviews-Wrap_House-Bogota.html;False
/Restaurant_Review-g294074-d17631200-Reviews-Insurgentes_Tortillas_y_Tianguis-Bogota.html;False
/Restaurant_Review-g294074-d17631250-Reviews-Tiendas_Ya-Bogota.html;False
/Restaurant_Review-g294074-d17637499-Reviews-Bogota_Beer_Company-Bogota.html;False
/Restaurant_Review-g294074-d17637527-Reviews-Bogota_Beer_Company-Bogota.html;False
/Restaurant_Review-g294074-d17637577-Reviews-Chiguiro_Parrilla_Bar-Bogota.html;False
/Restaurant_Review-g294074-d17637713-Reviews-La_Vitaca-Bogota.html;False
/Restaurant_Review-g294074-d17637725-Reviews-Twister_Dog-Bogota.html;False
/Restaurant_Review-g294074-d17637777-Reviews-Isla_del_Mar-Bogota.html;False
/Restaurant_Review-g294074-d17637783-Reviews-El_Recreo_de_Adan-Bogota.html;False
/Restaurant_Review-g294074-d17649630-Reviews-Caza_Pola_Gastropub_Artesanal-Bogota.html;False
/Restaurant_Review-g294074-d17649689-Reviews-Galgo_Hot_Dogs-Bogota.html;False
/Restaurant_Review-g294074-d17651359-Reviews-Rokko_Asian_Table-Bogota.html;False
/Restaurant_Review-g294074-d17652116-Reviews-Restaurante_Apotecario-Bogota.html;False
/Restaurant_Review-g294074-d1765291-Reviews-Ventura_Soup_Salad-Bogota.html;False
/Restaurant_Review-g294074-d17653374-Reviews-2600_Brauhaus-Bogota.html;False
/Restaurant_Review-g294074-d17653523-Reviews-Moma_Trattoria-Bogota.html;False
/Restaurant_Review-g294074-d17659272-Reviews-Brasas_Llaneras-Bogota.html;False
/Restaurant_Review-g294074-d17660313-Reviews-Wok_Wings-Bogota.html;False
/Restaurant_Review-g294074-d17662966-Reviews-Camaron_Loco_Internacional-Bogota.html;False
/Restaurant_Review-g294074-d1766537-Reviews-Mediterranea_de_Andrei-Bogota.html;False
/Restaurant_Review-g294074-d17665751-Reviews-Super_Broaster_Americano-Bogota.html;False
/Restaurant_Review-g294074-d17666188-Reviews-Kafetao-Bogota.html;False
/Restaurant_Review-g294074-d17667235-Reviews-Sakura_Ramen_Bar-Bogota.html;False
/Restaurant_Review-g294074-d17672582-Reviews-Papas_Bar-Bogota.html;False
/Restaurant_Review-g294074-d17676471-Reviews-Almara_Sede_Bogota-Bogota.html;False
/Restaurant_Review-g294074-d17694514-Reviews-Brera_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d17695981-Reviews-Milongas-Bogota.html;False
/Restaurant_Review-g294074-d17698352-Reviews-Joshua_Cafe_Pub-Bogota.html;False
/Restaurant_Review-g294074-d17705291-Reviews-Oriundas-Bogota.html;False
/Restaurant_Review-g294074-d17707502-Reviews-Restaurante_Egina-Bogota.html;False
/Restaurant_Review-g294074-d17707516-Reviews-Sopas_de_Mama_y_Postres_de_la_Abuela-Bogota.html;False
/Restaurant_Review-g294074-d17707520-Reviews-Sopas_de_Mama_y_Postres_de_la_Abuela-Bogota.html;False
/Restaurant_Review-g294074-d17708092-Reviews-La_Dollar_Pizza-Bogota.html;False
/Restaurant_Review-g294074-d17709619-Reviews-Le_Chateau-Bogota.html;False
/Restaurant_Review-g294074-d17709630-Reviews-El_Corral_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d17709686-Reviews-Sopas_de_Mama_y_Postres_de_la_Abuela-Bogota.html;False
/Restaurant_Review-g294074-d17709692-Reviews-Sopas_de_Mama_y_Postres_de_la_Abuela-Bogota.html;False
/Restaurant_Review-g294074-d17709723-Reviews-Sopas_de_Mama_y_Postres_de_la_Abuela-Bogota.html;False
/Restaurant_Review-g294074-d17710485-Reviews-Roman_Pizza-Bogota.html;False
/Restaurant_Review-g294074-d17714242-Reviews-Niko_s_Pizza_Paulo_VI-Bogota.html;False
/Restaurant_Review-g294074-d17720257-Reviews-El_Gloton_Charcuteria-Bogota.html;False
/Restaurant_Review-g294074-d17721832-Reviews-Origenes_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d17722013-Reviews-El_Caracol_Azul-Bogota.html;False
/Restaurant_Review-g294074-d17722020-Reviews-Downtown_Parrilla-Bogota.html;False
/Restaurant_Review-g294074-d1772249-Reviews-El_Olivar_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d17723814-Reviews-En_La_Brasa-Bogota.html;False
/Restaurant_Review-g294074-d17724491-Reviews-El_Francois_Charcuteria-Bogota.html;False
/Restaurant_Review-g294074-d17724931-Reviews-Solaris_Restaurante_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d17727879-Reviews-Star_Burguer-Bogota.html;False
/Restaurant_Review-g294074-d17729461-Reviews-La_Patrona_Fusion_Mexicana-Bogota.html;False
/Restaurant_Review-g294074-d17729536-Reviews-Panorama_Restaurante_Bar-Bogota.html;False
/Restaurant_Review-g294074-d17729605-Reviews-La_Casa_del_Cafe_Artesanal-Bogota.html;False
/Restaurant_Review-g294074-d17731859-Reviews-La_abadia_paellas_y_tapas-Bogota.html;False
/Restaurant_Review-g294074-d17734590-Reviews-Ali_Baba-Bogota.html;False
/Restaurant_Review-g294074-d17735295-Reviews-Hamburguesa_La_Propia-Bogota.html;False
/Restaurant_Review-g294074-d17742108-Reviews-Wup-Bogota.html;False
/Restaurant_Review-g294074-d17742181-Reviews-Burritos_company-Bogota.html;False
/Restaurant_Review-g294074-d17747377-Reviews-Kaba_Parrilla-Bogota.html;False
/Restaurant_Review-g294074-d17748764-Reviews-Huancaina_Cocina_Peruana-Bogota.html;False
/Restaurant_Review-g294074-d17751858-Reviews-Frutos_del_mar_Pescaderia_y_cevicheria-Bogota.html;False
/Restaurant_Review-g294074-d17751968-Reviews-Pao_S_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d17752929-Reviews-Viva_la_Vida-Bogota.html;False
/Restaurant_Review-g294074-d17753423-Reviews-The_Yogurt_Company-Bogota.html;False
/Restaurant_Review-g294074-d17754142-Reviews-El_Nicho-Bogota.html;False
/Restaurant_Review-g294074-d17757046-Reviews-La_Casa_De_Andrei-Bogota.html;False
/Restaurant_Review-g294074-d17759080-Reviews-Ankris_Food-Bogota.html;False
/Restaurant_Review-g294074-d17759657-Reviews-Barra_Inca-Bogota.html;False
/Restaurant_Review-g294074-d17762750-Reviews-Chorilongo-Bogota.html;False
/Restaurant_Review-g294074-d17768749-Reviews-Cafe_del_Cielo-Bogota.html;False
/Restaurant_Review-g294074-d1777018-Reviews-La_Bruja-Bogota.html;False
/Restaurant_Review-g294074-d1777019-Reviews-Darius-Bogota.html;False
/Restaurant_Review-g294074-d1777062-Reviews-ConoSur-Bogota.html;False
/Restaurant_Review-g294074-d17777656-Reviews-Taco_Petaco-Bogota.html;False
/Restaurant_Review-g294074-d17779014-Reviews-Procafecol-Bogota.html;False
/Restaurant_Review-g294074-d17780406-Reviews-Malu_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d17782327-Reviews-Saborear_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d17782637-Reviews-Pizza_DiBarrio-Bogota.html;False
/Restaurant_Review-g294074-d17785738-Reviews-Mama_China-Bogota.html;False
/Restaurant_Review-g294074-d17789667-Reviews-Date_gusto_el_paraiso_de_las_Arepas-Bogota.html;False
/Restaurant_Review-g294074-d17791823-Reviews-Sapore-Bogota.html;False
/Restaurant_Review-g294074-d17791983-Reviews-Bon_Market_and_Bar-Bogota.html;False
/Restaurant_Review-g294074-d17791989-Reviews-Four_Eleven_Bar-Bogota.html;False
/Restaurant_Review-g294074-d17794389-Reviews-Pub_Beer_Metro_127_Bogota-Bogota.html;False
/Restaurant_Review-g294074-d17794797-Reviews-Kokoriko-Bogota.html;False
/Restaurant_Review-g294074-d17795665-Reviews-Cantina_La_15_Bogota-Bogota.html;False
/Restaurant_Review-g294074-d17796613-Reviews-Cafe_de_la_Tinteria-Bogota.html;False
/Restaurant_Review-g294074-d17802107-Reviews-Hooters_Salitre-Bogota.html;False
/Restaurant_Review-g294074-d17806652-Reviews-La_Fabrica_Cocina_Popular-Bogota.html;False
/Restaurant_Review-g294074-d17811170-Reviews-Jolly_Roger-Bogota.html;False
/Restaurant_Review-g294074-d17812389-Reviews-Habana_Burgers-Bogota.html;False
/Restaurant_Review-g294074-d17818227-Reviews-Mr_Romano-Bogota.html;False
/Restaurant_Review-g294074-d17818934-Reviews-Cob_s-Bogota.html;False
/Restaurant_Review-g294074-d17819539-Reviews-Lo_Nuestro-Bogota.html;False
/Restaurant_Review-g294074-d17821932-Reviews-Ajiaco_Frijoles-Bogota.html;False
/Restaurant_Review-g294074-d17822929-Reviews-La_Vecindad-Bogota.html;False
/Restaurant_Review-g294074-d17823045-Reviews-Ban-Bogota.html;False
/Restaurant_Review-g294074-d17828458-Reviews-Mattino-Bogota.html;False
/Restaurant_Review-g294074-d17829068-Reviews-Mattino_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d17836547-Reviews-Ambrosia-Bogota.html;False
/Restaurant_Review-g294074-d17840511-Reviews-La_Subienda_Original-Bogota.html;False
/Restaurant_Review-g294074-d17844413-Reviews-Jugos_De_La_33-Bogota.html;False
/Restaurant_Review-g294074-d17848538-Reviews-Inti_Cocina_Peruana_Av_Jimenez-Bogota.html;False
/Restaurant_Review-g294074-d17849613-Reviews-Restaurante_Palo_Alto-Bogota.html;False
/Restaurant_Review-g294074-d17851002-Reviews-Sabores_del_Pacifico-Bogota.html;False
/Restaurant_Review-g294074-d17851973-Reviews-Sky_15_Rooftop-Bogota.html;False
/Restaurant_Review-g294074-d17852526-Reviews-Restaurante_Feliz_Chino-Bogota.html;False
/Restaurant_Review-g294074-d17854245-Reviews-Mi_Tolima_Restaurant-Bogota.html;False
/Restaurant_Review-g294074-d17854344-Reviews-Dos_Chingones-Bogota.html;False
/Restaurant_Review-g294074-d1786392-Reviews-La_Esquina-Bogota.html;False
/Restaurant_Review-g294074-d1793074-Reviews-Madame_La_Crepe-Bogota.html;False
/Restaurant_Review-g294074-d17936219-Reviews-Kyoto_Oriental-Bogota.html;False
/Restaurant_Review-g294074-d17944878-Reviews-Cochon-Bogota.html;False
/Restaurant_Review-g294074-d18092750-Reviews-Taco_Street-Bogota.html;False
/Restaurant_Review-g294074-d18137381-Reviews-Teriyaki_Street-Bogota.html;False
/Restaurant_Review-g294074-d18154242-Reviews-The_Crepes_Company-Bogota.html;False
/Restaurant_Review-g294074-d18186962-Reviews-Cafe_Del_Mercado-Bogota.html;False
/Restaurant_Review-g294074-d18187836-Reviews-Sesamo_Express-Bogota.html;False
/Restaurant_Review-g294074-d18190882-Reviews-Di_Lucca_Salitre-Bogota.html;False
/Restaurant_Review-g294074-d18195589-Reviews-El_Garaje_de_Pool-Bogota.html;False
/Restaurant_Review-g294074-d18206312-Reviews-BrewPub-Bogota.html;False
/Restaurant_Review-g294074-d18218808-Reviews-Santafe_Caffe-Bogota.html;False
/Restaurant_Review-g294074-d18220596-Reviews-El_Dorado_Pub-Bogota.html;False
/Restaurant_Review-g294074-d18248863-Reviews-Bemol_Pizza_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d1828494-Reviews-Los_Cauchos-Bogota.html;False
/Restaurant_Review-g294074-d18313741-Reviews-Fernanda_Panda-Bogota.html;False
/Restaurant_Review-g294074-d1833484-Reviews-Indian_Restaurant_Flor_de_Loto-Bogota.html;False
/Restaurant_Review-g294074-d18337585-Reviews-Spiga_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d18340719-Reviews-Tienda_Gran_Ola-Bogota.html;False
/Restaurant_Review-g294074-d18360597-Reviews-Cerveceria_Lateral_Calle_81-Bogota.html;False
/Restaurant_Review-g294074-d1837370-Reviews-La_Esquina_de_la_Mona-Bogota.html;False
/Restaurant_Review-g294074-d18379481-Reviews-Alta_Gracia-Bogota.html;False
/Restaurant_Review-g294074-d18380213-Reviews-Sauvage_Restaurant_Cocktail_Bar-Bogota.html;False
/Restaurant_Review-g294074-d18543430-Reviews-Diner_Centro_Internacional-Bogota.html;False
/Restaurant_Review-g294074-d18556757-Reviews-Jinjiang_Chun-Bogota.html;False
/Restaurant_Review-g294074-d18593685-Reviews-Animal-Bogota.html;False
/Restaurant_Review-g294074-d18596820-Reviews-Factory_Steak_and_Lobster_Bogota-Bogota.html;False
/Restaurant_Review-g294074-d18636520-Reviews-Restaurante_Viejo_Pocho-Bogota.html;False
/Restaurant_Review-g294074-d18716211-Reviews-Canasto_Picnic_Bistro-Bogota.html;False
/Restaurant_Review-g294074-d18718821-Reviews-5_Sentidos_Cocina_Fusion-Bogota.html;False
/Restaurant_Review-g294074-d18758411-Reviews-Hestia-Bogota.html;False
/Restaurant_Review-g294074-d18763685-Reviews-Restaurante_Hostal_Astromelia-Bogota.html;False
/Restaurant_Review-g294074-d18815875-Reviews-El_Busetero_Chapinero-Bogota.html;False
/Restaurant_Review-g294074-d18820465-Reviews-Cooks-Bogota.html;False
/Restaurant_Review-g294074-d18822321-Reviews-Carnes_Y_Vinos_Bogota-Bogota.html;False
/Restaurant_Review-g294074-d18834565-Reviews-Himalay_Tibetan_Food_hub-Bogota.html;False
/Restaurant_Review-g294074-d18857820-Reviews-300_Gramos_Parrilla-Bogota.html;False
/Restaurant_Review-g294074-d18891885-Reviews-The_Wine_Bar_The_Wine_Store-Bogota.html;False
/Restaurant_Review-g294074-d18895448-Reviews-La_Subienda_Oficial-Bogota.html;False
/Restaurant_Review-g294074-d18898173-Reviews-Frutos_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d1889853-Reviews-Andres_Carne_de_Res_DC-Bogota.html;False
/Restaurant_Review-g294074-d1890139-Reviews-La_Fabbrica-Bogota.html;False
/Restaurant_Review-g294074-d18902514-Reviews-Casa_San_Felipe-Bogota.html;False
/Restaurant_Review-g294074-d18904264-Reviews-El_Alazan_Parrilla_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d18909874-Reviews-Archies_Pepe_Sierra-Bogota.html;False
/Restaurant_Review-g294074-d18920903-Reviews-ElBeco_Cervezas_de_Autor-Bogota.html;False
/Restaurant_Review-g294074-d18921168-Reviews-Semaforo-Bogota.html;False
/Restaurant_Review-g294074-d18929865-Reviews-Oye_Pez-Bogota.html;False
/Restaurant_Review-g294074-d18931636-Reviews-Koshu_Asiatic_Bistro-Bogota.html;False
/Restaurant_Review-g294074-d18935848-Reviews-D_marco-Bogota.html;False
/Restaurant_Review-g294074-d18937424-Reviews-Benedetto-Bogota.html;False
/Restaurant_Review-g294074-d18939639-Reviews-Late_Live_Coffee_Stage-Bogota.html;False
/Restaurant_Review-g294074-d18950017-Reviews-El_Canalla_Bistro-Bogota.html;False
/Restaurant_Review-g294074-d18961230-Reviews-Mai-Bogota.html;False
/Restaurant_Review-g294074-d18968149-Reviews-CATTiA_Cafe_Boutique-Bogota.html;False
/Restaurant_Review-g294074-d18968300-Reviews-Sky_Lounge-Bogota.html;False
/Restaurant_Review-g294074-d18968896-Reviews-Lucy_s_Dinner-Bogota.html;False
/Restaurant_Review-g294074-d18969581-Reviews-Sal_Y_Dulce_SG-Bogota.html;False
/Restaurant_Review-g294074-d18969690-Reviews-Madam_Tusan-Bogota.html;False
/Restaurant_Review-g294074-d18970352-Reviews-Le_Pain_Quotidien-Bogota.html;False
/Restaurant_Review-g294074-d18971861-Reviews-Restaurante_Diverso-Bogota.html;False
/Restaurant_Review-g294074-d1899094-Reviews-Zoe_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d18998348-Reviews-Gastronomy_Market-Bogota.html;False
/Restaurant_Review-g294074-d18998417-Reviews-La_Veneca_Food-Bogota.html;False
/Restaurant_Review-g294074-d19006699-Reviews-Buffet_Time-Bogota.html;False
/Restaurant_Review-g294074-d1903964-Reviews-Barra_Cafe_Restaurante_Aeropuerto_El_Dorado-Bogota.html;False
/Restaurant_Review-g294074-d1904063-Reviews-Tramonti-Bogota.html;False
/Restaurant_Review-g294074-d19049393-Reviews-Bio_Hari_Salud_y_bienestar-Bogota.html;False
/Restaurant_Review-g294074-d19059638-Reviews-Sipote-Bogota.html;False
/Restaurant_Review-g294074-d19059825-Reviews-Madame_Sucree-Bogota.html;False
/Restaurant_Review-g294074-d19060233-Reviews-Candelario-Bogota.html;False
/Restaurant_Review-g294074-d19063797-Reviews-Glama_Sangucheria_Fusion_Peruana-Bogota.html;False
/Restaurant_Review-g294074-d19066677-Reviews-Ave_Juice_Bar-Bogota.html;False
/Restaurant_Review-g294074-d19068556-Reviews-Tempo_cycling-Bogota.html;False
/Restaurant_Review-g294074-d19070360-Reviews-EL_CERDERO_smokehouse-Bogota.html;False
/Restaurant_Review-g294074-d19071197-Reviews-Vegan_Bowl-Bogota.html;False
/Restaurant_Review-g294074-d19071647-Reviews-MundiBurger-Bogota.html;False
/Restaurant_Review-g294074-d19073514-Reviews-Maderos_shanghay-Bogota.html;False
/Restaurant_Review-g294074-d19074457-Reviews-El_Corral-Bogota.html;False
/Restaurant_Review-g294074-d19074458-Reviews-Hamburguesas_El_Corral_Esso_Chia-Bogota.html;False
/Restaurant_Review-g294074-d19074459-Reviews-El_Corral-Bogota.html;False
/Restaurant_Review-g294074-d19077886-Reviews-Hamburguesas_El_Corral_Briceno-Bogota.html;False
/Restaurant_Review-g294074-d19078575-Reviews-Ocholate_Galeria_del_Cacao-Bogota.html;False
/Restaurant_Review-g294074-d19081767-Reviews-The_Brat-Bogota.html;False
/Restaurant_Review-g294074-d19084357-Reviews-Pasteleria_Charlotte_Cake_Shop-Bogota.html;False
/Restaurant_Review-g294074-d1908829-Reviews-Davril-Bogota.html;False
/Restaurant_Review-g294074-d19092798-Reviews-Comidas_Doki-Bogota.html;False
/Restaurant_Review-g294074-d19093181-Reviews-Artezza_Pizza_Artesanal_Colina_Campestre-Bogota.html;False
/Restaurant_Review-g294074-d19093728-Reviews-La_Cima_Restaurante_Bar-Bogota.html;False
/Restaurant_Review-g294074-d19097067-Reviews-Gratitud-Bogota.html;False
/Restaurant_Review-g294074-d19097215-Reviews-Le_Specia-Bogota.html;False
/Restaurant_Review-g294074-d19097475-Reviews-Pedro_Mandinga_Rum_Bar-Bogota.html;False
/Restaurant_Review-g294074-d19102002-Reviews-Balcones_Del_Camerin-Bogota.html;False
/Restaurant_Review-g294074-d19102194-Reviews-Panaderia_y_Pasteleria_El_Avila-Bogota.html;False
/Restaurant_Review-g294074-d19112667-Reviews-Kiskua-Bogota.html;False
/Restaurant_Review-g294074-d19112780-Reviews-Restaurante_Rios_Grill-Bogota.html;False
/Restaurant_Review-g294074-d19112866-Reviews-Yayo_Gelato-Bogota.html;False
/Restaurant_Review-g294074-d19115084-Reviews-Panino_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d19119243-Reviews-Cocina_Viva-Bogota.html;False
/Restaurant_Review-g294074-d19119684-Reviews-La_magra_hamburguesas-Bogota.html;False
/Restaurant_Review-g294074-d19120170-Reviews-Cook_s_Porterhouse-Bogota.html;False
/Restaurant_Review-g294074-d19126390-Reviews-Rico_Chancho-Bogota.html;False
/Restaurant_Review-g294074-d19126845-Reviews-Arepas_Dpeto_Hayuelos-Bogota.html;False
/Restaurant_Review-g294074-d19126853-Reviews-Il_Forno-Bogota.html;False
/Restaurant_Review-g294074-d19126864-Reviews-Lorenzo_Gyros-Bogota.html;False
/Restaurant_Review-g294074-d19126997-Reviews-Panaderia_Rio_Bamba-Bogota.html;False
/Restaurant_Review-g294074-d19139212-Reviews-Empanadas_Danna-Bogota.html;False
/Restaurant_Review-g294074-d19140373-Reviews-Alpina_Deli-Bogota.html;False
/Restaurant_Review-g294074-d19140405-Reviews-Helados_Bacata-Bogota.html;False
/Restaurant_Review-g294074-d19142032-Reviews-Quattro_50-Bogota.html;False
/Restaurant_Review-g294074-d19235886-Reviews-Voodoo-Bogota.html;False
/Restaurant_Review-g294074-d19240017-Reviews-Meatball_Ribs-Bogota.html;False
/Restaurant_Review-g294074-d19240726-Reviews-Origen_Burgers_and_Fries-Bogota.html;False
/Restaurant_Review-g294074-d19240912-Reviews-Sanchez_Cerveceria_Artesanal-Bogota.html;False
/Restaurant_Review-g294074-d19242999-Reviews-Marrakesh-Bogota.html;False
/Restaurant_Review-g294074-d19243430-Reviews-Hanashi_Sushi_Bar-Bogota.html;False
/Restaurant_Review-g294074-d19245669-Reviews-Hanashi_Sushi_Bar_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d19246837-Reviews-Pesquera_Grimar-Bogota.html;False
/Restaurant_Review-g294074-d19255057-Reviews-Musas_de_Tierra-Bogota.html;False
/Restaurant_Review-g294074-d19257342-Reviews-Crack_Food-Bogota.html;False
/Restaurant_Review-g294074-d19259044-Reviews-Cuatro_Cocina_Casual-Bogota.html;False
/Restaurant_Review-g294074-d19261888-Reviews-La_Lupita_de_Cletus-Bogota.html;False
/Restaurant_Review-g294074-d19261929-Reviews-Balsamico-Bogota.html;False
/Restaurant_Review-g294074-d19265656-Reviews-Restaurante_Cuatro-Bogota.html;False
/Restaurant_Review-g294074-d19268484-Reviews-Camu_Garage_Grill-Bogota.html;False
/Restaurant_Review-g294074-d19269006-Reviews-Checkpoint-Bogota.html;False
/Restaurant_Review-g294074-d19289186-Reviews-Inka_Restaurant_Colombo_Peruano-Bogota.html;False
/Restaurant_Review-g294074-d19289195-Reviews-Maju_Cafe_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d19298403-Reviews-Atavico-Bogota.html;False
/Restaurant_Review-g294074-d19306953-Reviews-Cuarto_de_Libra_Restaurante_Rapido-Bogota.html;False
/Restaurant_Review-g294074-d19326805-Reviews-Brooklyn_Deli-Bogota.html;False
/Restaurant_Review-g294074-d19333375-Reviews-Erase_Una_Vez-Bogota.html;False
/Restaurant_Review-g294074-d19334371-Reviews-No_Mames_Guey-Bogota.html;False
/Restaurant_Review-g294074-d19359332-Reviews-Lenteja_Express-Bogota.html;False
/Restaurant_Review-g294074-d19363055-Reviews-D_canela_pastas_y_postres-Bogota.html;False
/Restaurant_Review-g294074-d19370451-Reviews-Crepes_Wafles-Bogota.html;False
/Restaurant_Review-g294074-d19378503-Reviews-D_Store_by_Mass-Bogota.html;False
/Restaurant_Review-g294074-d19383297-Reviews-Casa_Lelyte-Bogota.html;False
/Restaurant_Review-g294074-d19384765-Reviews-Restaurante_La_Roca-Bogota.html;False
/Restaurant_Review-g294074-d19387255-Reviews-Vero_Caffe-Bogota.html;False
/Restaurant_Review-g294074-d19390062-Reviews-Four_bites-Bogota.html;False
/Restaurant_Review-g294074-d19390509-Reviews-Cafe_Niebla_Norte-Bogota.html;False
/Restaurant_Review-g294074-d19407855-Reviews-Castana_Candelaria-Bogota.html;False
/Restaurant_Review-g294074-d19412430-Reviews-SIAMO_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d19417848-Reviews-Bendito_Sushi-Bogota.html;False
/Restaurant_Review-g294074-d19423432-Reviews-Il_Forno-Bogota.html;False
/Restaurant_Review-g294074-d19424098-Reviews-Munchies_English_CAfe-Bogota.html;False
/Restaurant_Review-g294074-d19432784-Reviews-BBC_Cerveceria-Bogota.html;False
/Restaurant_Review-g294074-d1943453-Reviews-CATS_Restaurante_Escuela-Bogota.html;False
/Restaurant_Review-g294074-d19436705-Reviews-BBC_Pub_Calle_63-Bogota.html;False
/Restaurant_Review-g294074-d19451931-Reviews-BBC_Bodega-Bogota.html;False
/Restaurant_Review-g294074-d19452125-Reviews-Cidecolombia-Bogota.html;False
/Restaurant_Review-g294074-d19455105-Reviews-A_DUO_cerveceria-Bogota.html;False
/Restaurant_Review-g294074-d19457313-Reviews-Don_Corleone-Bogota.html;False
/Restaurant_Review-g294074-d19503861-Reviews-Mapale_Restaurante_Bar_Sas-Bogota.html;False
/Restaurant_Review-g294074-d19516749-Reviews-Mar_Carbon_y_Mondongos-Bogota.html;False
/Restaurant_Review-g294074-d19531258-Reviews-Cheese_Pasta-Bogota.html;False
/Restaurant_Review-g294074-d19542254-Reviews-Marrakesh_93_comida_marroqui-Bogota.html;False
/Restaurant_Review-g294074-d19545108-Reviews-Midossis_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d19571092-Reviews-Shirai_Ramen-Bogota.html;False
/Restaurant_Review-g294074-d19590491-Reviews-El_Chido_Mexicano_Restaurant_Bar-Bogota.html;False
/Restaurant_Review-g294074-d1959435-Reviews-La_Biblioteca-Bogota.html;False
/Restaurant_Review-g294074-d19599490-Reviews-BBC_Urban_165-Bogota.html;False
/Restaurant_Review-g294074-d19602613-Reviews-Frisby-Bogota.html;False
/Restaurant_Review-g294074-d19602622-Reviews-Frisby-Bogota.html;False
/Restaurant_Review-g294074-d19602634-Reviews-Frisby-Bogota.html;False
/Restaurant_Review-g294074-d19602675-Reviews-Frisby-Bogota.html;False
/Restaurant_Review-g294074-d19602690-Reviews-Frisby-Bogota.html;False
/Restaurant_Review-g294074-d19602879-Reviews-Lechoneria_Don_Beto-Bogota.html;False
/Restaurant_Review-g294074-d19602920-Reviews-Lechoneria_La_Dietetica_De_Natagaima-Bogota.html;False
/Restaurant_Review-g294074-d19603047-Reviews-Blue_Element_s-Bogota.html;False
/Restaurant_Review-g294074-d19603083-Reviews-Conos_Angie-Bogota.html;False
/Restaurant_Review-g294074-d19603205-Reviews-Asia_Express-Bogota.html;False
/Restaurant_Review-g294074-d19603238-Reviews-Pescadero_Santa_Isabel-Bogota.html;False
/Restaurant_Review-g294074-d19603367-Reviews-Fito_Sweet_Tasty-Bogota.html;False
/Restaurant_Review-g294074-d19605025-Reviews-Tantalo-Bogota.html;False
/Restaurant_Review-g294074-d19616586-Reviews-La_Espanola_100-Bogota.html;False
/Restaurant_Review-g294074-d19649585-Reviews-El_Mono_Bandido-Bogota.html;False
/Restaurant_Review-g294074-d19650620-Reviews-Amalia_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d19658688-Reviews-Gastrobar_Vitapas-Bogota.html;False
/Restaurant_Review-g294074-d1966353-Reviews-Kung_Fu-Bogota.html;False
/Restaurant_Review-g294074-d19681194-Reviews-Kokoriko_Las_Villas-Bogota.html;False
/Restaurant_Review-g294074-d19681198-Reviews-Kokoriko_Kennedy-Bogota.html;False
/Restaurant_Review-g294074-d19681199-Reviews-Kokoriko_Galerias-Bogota.html;False
